,title,title_label,description,description_label
220,스포츠토토 공식 페이스북   슬기로운 집관생활  이벤트 실시,0,아울러 신종  코로나 바이러스 감염증 코로나 의 확산으로 인해 팬들과 함께 랜선 응원을 펼치고 있는  리그와  리그 각 구단에 대한 이야기 및 불법 스포츠도박 근절 내용도 동영상에서 함께 확인할 수 있다  이벤트에  ,1
221,애플의 비대면 라이프 혼자서도 잘 한다   세상,1, 코로나  정국에 있어서 당연한 조치였지만  아주 생경한 시간이었다  다소 흥분되는 순간이기도 했다  세상은 다시 한번 급변하고 있는 것이다  애플에서 실시하는 제품 브리핑은 대략 두세 가지 형식으로 진행되어  ,1
222,소원영어  특허 기술력으로 벤처기업인증,1,신종  코로나 바이러스감염증 코로나  장기화로 언택트  비대면 교육 디지털화에 대한 관심이 뜨겁다  이에 발맞춰 온라인 교육의 새로운 패러다임인 교육과 기술이 결합한 에듀테크 시장이 주목 받고 있다  ,1
223,한성대   년동안  나라사랑 감사행사  진행,1,이번 행사는  코로나 의 확산 방지를 위하여 행사의 규모를 전년도에 비해 간소화 하였고  생활방역지침을  자리 라며  코로나 로 모두가 힘들고 어려운 시기이지만 지금보다 더 어렵고 힘든 시기도 순국선열들의  ,1
224, 병동 안에서 폴킴 응원 ,1, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1
225,여름이 온다 연예계 다이어트 열풍 단마토 쌈사먹기,0, 코로나  장기화 여파로  확찐자 살이 확 찐 사람 라는 신조어까지 생겨나면서  살과의 전쟁을 공개 선언하는 이들이 늘고 있다  다이어트는  년   관심사지만  최근 요요 현상 없는 다이어트에 성공  새 인생을 사는  ,1
226,울산시  청년창업기업 전시 체험 행사 마련,1,울산시는  코로나 로 위축된 청년창업기업들의 지역 내 인지도 제고 및 판로 개척을 위해 오는  일부터  울산시 시장 송철호 는  코로나 로 위축된 청년창업기업들의 지역 내 인지도 제고 및 판로 개척을 위해 오는  ,1
227, 포스트  코로나  시대  언택트 넘어  딥택트  지향해야 ,0,이번 경영콘서트에서 김경준 딜로이트 컨설팅 부회장은  코로나  이후 언택트 시대  우리의 미래는 이라는 주제로 영상 강연을 한다  김 부회장은  코로나 는 서적 전화 등으로 정보를 교환하는 아날로그 세계에서  ,1
228,창문 너머로 폴킴 공연보는 의료진들,0, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1
229,한국핀테크지원센터    핀테크 리더스 아카데미 진행,1,다만  월에는  코로나  확산 방지 차원에서 비대면 실시간 온라인 강의로 전환해 진행된다  핀테크 리더스 아카데미는 금융위원회의  핀테크 지원사업  중 하나로  직장인 등 일반인이 수강 대상이다  교육은 매주  ,1
230,부산구치소   코로나  극복 수용생활 안정 프로그램 시행,0,부산구치소는  월부터  코로나  사태로 지친 수용자들의 심적 안정을 위해 다양한 교화 프로그램을  사랑의  효  편지쓰기는 사회와 단절되고  코로나 로 인해 접견이 제한된 수용자들이 부모님께 드리는 사랑의 안부를  ,1
231,버드와이저  뮤지션   크루와 온택트 공연    개최,1,버드와이저 브랜드 매니저는  코로나   로 인한 집콕 생활에 지친 소비자들을 위해 실력파 뮤지션   크루의 온택트 라이브 퍼포먼스를 마련했다 며  앞으로도 버드와이저는  버드엑스비츠 를 통해 실력  ,1
232,성윤모 장관   기업인 이동 신속통로  아세안 국가로 확대해야 ,0,이번  코로나  경제 위기 극복을 위한 국가 간 협력 방안으로  시장 개방 유지 확대 및 상품 서비스의 이동 원활화  기업인의 이동 보장  코로나  이후를 대비한 협력 확대 등을 제시했다  특히  코로나  이후 협력  ,1
233,의료폐기물 처리도  방역 시대,0,   코로나  의료 폐기물 처리 모습 사진 포천시제공  신종  코로나 바이러스 감염증 코로나  여파 속에서 우리나라의 의료폐기물 처리 체계가 해외에서 배워야 할 노하우로 손꼽히고 있다  의료폐기물을 제대로  ,1
234,  코스모신소재   차전지 수혜주  올해 흑자 전환 기대에 강세,1,김 연구원은   소재의 매출 본격화가 전사 실적 성장을 이끌 것 이라며  중국 정부 역시  코로나 로 인해 침체된 경기를 회복시키기 위해 전기차 보조금 기간을 연장하는 방안을 발표하는 등 대외 환경도  ,1
235,해남군  해남읍 도시재생 활성화계획 공청회 개최,1,해남군은 공청회에서 제시된 지역주민과 전문가의 다양한 의견을 수렴하고  군 의회 의견청취를 거쳐  월경 도시재생 뉴딜사업에 최종 공모할 예정이다 이날 공청회는  코로나  감염 예방을 위해 마스크 착용  생활 속  ,1
236, 유플러스   글라스 올  분기 세계 최초 출시 로 콘텐츠 제공,1, 유플러스는  코로나 로 인한 언택트 시대에 맞춰 엔리얼과 함께  글래스 온라인 앱  개발 세미나를 개최한다   일 오전  시  분부터 한 시간 동안 올쇼 를 통해 실시간으로 참여할 수 있으며 해당  ,1
237,오시스코리아   한국 소비자 만족지수  위  수상한  비접촉 체온계  기간한정 ,1, 코로나  사태의 확산과 함께 체온계는 방역의 최전선에서 널리 활용되고 있다  아이들의 개학이 연기되는 상황 속에서 각 교육기관은 등교를 대비해 다양한 대책을 세우고 있다  우리나라뿐만 아니라 해외에서도  코로나  ,1
238, 뉴삼성 앞길 바쁜데 삼성  총수 부재  시계제로  다시 맞나  초긴장 ,0,재계 관계자는  이 부회장이 재판을 앞둔 상황에서도  코로나  위기 극복을 위해 내부적으론 현장경영에  신종  코로나 바이러스감염증 코로나  사태 이후 중국을 방문한 글로벌 기업인은 이 부회장이 처음이었다  ,1
239,설현  모바일 게임 모델 발탁  다채로운 매력 ,1,한편 설현은 최근  코로나  바이러스를 다룬    시리즈   세계적 유행 에서 다큐멘터리 내레이션에 처음 도전해 호평을 받았으며   의 새 드라마  낮과 밤  출연을 검토중이다 ,1
240, 이번엔 다단계 집단 감염  리치웨이 서울 확진자만  명,0,건강용품판매 다단계 홍보관 리치웨이 관련  코로나  확진자가 무더기로 나오고 있다  주로 노인들을 상대로 하는 홍보관은 밀폐된 공간에 있기 때문에 집단감염 가능성이 높은 것으로 전해진다 앞서 이태원 클럽  ,1
241,의왕시  요양보호사 양성과정 교육생 모집,0,홍석일 일자리과장은  이번 교육이  코로나 와 생애전환기로 취업에 어려움을 겪고 있는 중장년세대가 요양보호사로 새롭게 출발할 수 있는 디딤돌 역할을 해 줄 수 있을 것으로 기대한다 며   시에서는 교육생들이  ,1
242,한성대   년간 호국보훈의 달 맞아 나라사랑 감사 행사 진행,1,이번 행사는  코로나 의 확산 방지를 위해 행사의 규모를 전년도에 비해 간소화 했고 생활방역지침을 철저히  자리 라며  코로나 로 모두가 힘들고 어려운 시기이지만 지금보다 더 어렵고 힘든 시기도 순국선열들의  ,1
243,   그룹과 함께  코로나  의료진  명에 핫크리스피치킨 전달,1,글로벌 치킨 전문 브랜드  가 모기업  그룹과 함께  코로나 로 인해 전국 각지에서 고군분투 중인 의료진들을 위해   시그니처 메뉴인 핫크리스피치킨 등 간식을 지원했다   는 계속되는  코로나 의 확산으로  ,1
244, 맥주의 계절  여름 왔지만 웃지 못하는 아세안 맥주업계,1,게다가 코로나 로 집 안에 머무는 사람이 늘어나자 술 판매도 함께 줄었다  필피핀 전체 주류 소비량의   태국은  코로나 로 정부와 맥주업계가 한바탕 갈등을 빚었다  정부는 지난  월 술자리로 사회적 활동이  ,1
245, 월 경상수지  개월만에 최대 적자,1,최근  코로나  때문에 해외여행을 떠나는 내국인들이 줄면서 서비스수지가 최근 개선되는 흐름을 보여왔었지만   월엔 주요  기업의 상표권 및 특허권 사용료 수취분이 줄면서 지식재산권사용료수지가 적자  ,1
246,의왕시 보건소  집단감염 발생대비 대응훈련 교육실시,0,이날 교육은 최근  코로나 의 수도권 지역확산과 학생들의 개학으로 대량 환자발생 대응을 위한 단계별 사전 예방교육의 일환으로  코로나 로부터의 철저한 방역과 검사환자 대응방법 및 방역수칙 사항  검사방법  실제  ,1
247,한국  코로나  의료폐기물 처리 대응방안  세계에 알린다,0,실무자들이  코로나 와 관련한 한국의 의료폐기물 관리와 대응에 관한 경험과 지식을 공유한다  이번 세미나는 유엔개발계획측의 요청으로 마련되었으며   더 나은 환경 재건   코로나  대응 한국 및 기타국가의  ,1
248,쌍치면 백은장학회 대학신입생에게 장학금 전달,0,특히 올해  코로나    팬데믹 위기 극복을 위해 신청자 전원에게 소정의 장학금을 전달했다 설동일 이사장은 이번 장학금을 전달하면서  코로나    감염병 확산으로 국가적 재난상황을 함께 이겨 내고자 기탁자의  ,1
249,호국보훈의 달   년째 감사의 마음 전한 한성대,1, 년 처음 시작해 올해  년째 호국 보훈행사를 꾸준히 개최하고 있는 한성대학교는  코로나 로 국가행사조차 취소하거나 축소하는 가운데 예년보다는 간소하지만 대학에서는 유일하게 매년 행사를 열어 나라사랑의  ,1
250,신한카드  딥원스카드  활용한 새 광고 론칭,0,올  월에 출시된 딥원스카드는 구독 경제에 특화한 상품으로  코로나  등의 영향으로 사회적 거리 두기를 일상화한 언택트 시대에 더욱 주목 받고 있다  이번 광고에서 신한카드는 매달 비용을 내고 필요한 물건과  ,1
251,종로학원   일  드라이브 스루  대입설명회,1,고등학교 등교가 시작되고 한국교육과정평가원 주관 대학수학능력시험 모의평가가 이달 중순 치러질 예정이어서 그간 신종  코로나 바이러스 감염증 코로나  확산 때문에 미뤄온 설명회를 자동차에서 듣는 방식으로  ,1
252,  현대 대우조선 기업결합 심사 재개,1,유럽연합 이  코로나  확산 탓에 중단했던 현대중공업과 대우조선해양의 기업결합 심사를  하지만  코로나  확산으로 기업결함심사 관련 자료 수집 등에 어려움을 겪던 끝에 지난  월  일 심사를 일시  ,1
253,부채 허덕이던 아몬드 회사 연매출  억 대박 비결,1,윤 대표는  코로나 신종  코로나 바이러스 감염증 로 타격을 입은 올해도  연 매출  억원은 지켜낼 것 이라고 말했다  지난해에는 매출  억 만원  영업이익  억 만원을 기록했다  국내뿐만 아니라 세계에서도  ,1
254, 야식남녀   박  일 뒤풀이 논란에 취소 코로나  확산 방지 위해 공식 ,0,이어  그러나 최근 수도권을 중심으로 확산되는  코로나  감염 사태로 인해 외부인 출입이 없는  이에  코로나 의 확산이 지속되고있는 상황에서 대규모의 모임을 한다는 것이 알려지자 비판이 일었다    ,1
255, 코로나  면역력에 원목재배한  장흥표고버섯  탁월,1,신종  코로나  감염증 코로나 의 영향으로 면역력에 대한 관심이 높아지면서 면역력 증진에 큰 도움을 주는 전남 장흥 표고버섯이 주목받고 있다   일 장흥군에 따르면 표고버섯은 본초강목  동의보감 등에서  기를  ,1
256,마이다스에셋   리더스테크성장주 목표전환형펀드  목표 성과 달성,1,펀드 운용을 맡은 오남훈 주식운용 본부장은  펀드 설정 직후에  코로나 본격적인 확대 미중 무역분쟁 재점화 등으로 주식시장의 급등락이 있었지만  테크 업종 내에서도  코로나 와 미중 무역분쟁으로 일부 수혜를  ,1
257, 유플러스  안경 쓰듯 가볍게 즐기는  글라스  출시,1,   글래스 온라인 앱  개발 세미나도 개최  유플러스는  코로나 로 인한 언택트 시대에 맞춰 엔리얼과 함께  글래스 온라인 앱  개발 세미나를 개최한다   일 오전  시  분부터 올쇼 를 통해 실시간으로  ,1
258,온라인 영어교육 업체 소원영어  벤처기업인증 획득,1,최근 신종  코로나  바이러스 감염증 코로나  장기화로 언택트  비대면 교육에 대한 관심이 뜨거운 가운데 교육과 기술이 결합한 에듀테크 시장이 급부상하고 있다  에듀테크 시장은  년 뒤 전세계 시장규모가  조원을  ,1
259,전북도 번가  전북 농특산물 판로 활성화 상호협력,1,이번 업무협약은 신종  코로나 바이러스 감염증 코로나  영향으로 온라인 쇼핑 농축산물 거래액이 전년 동월대비 월 기준   가 증가하는 등 언택트 비대면 구매 서비스  소비문화에 대응하고 지역 농특산물의  ,1
260,  시험인증기관 최초 모바일서비스 시대를 열다,0, 코로나 로 인한 비대면 요구사항에 맞춰  모바일 접수   상담 및 예약 등도 가능해 사회적 거리두기 실천은 물론 방문을 꺼리는 시험인증 수요도 충족한다는 게  의 설명이다   는 이번 서비스 앱에 사용된  ,1
261,경북 세일 페스타 높은 호응 얻어 한 달 매출 억 달성,0,경북도는 올해  코로나 극복 추경예산편성 시 비대면사업의 일환으로 경북도 우수제품 온라인입점 지원  온라인 쇼핑 입점에 어려움을 겪는 신규업체들을 대상으로 온라인 입점 교육을  월중 가질 예정이며  코로나  ,1
262, 덕분에  수화 자세와 국화꽃 한 송이  서울도서관  꿈새김판 새단장,1,특히 이번 꿈새김판에는 국난극복을 위한 순국선열들의 마음을 되새기고  신종  코로나 바이러스 감염증 코로나  위기 속 우리 사회가 당면한 여러 난제들을 슬기롭게 이겨내자는 의미가 담겨 있다 박진영 시  ,1
263,안양시    청소년상 수상자  명 선정 발표,0,한편 시상식은 매년  월 네 번째 토요일 개최하기로 한 안양시 청소년의 날 에 할 예정이었으나  올해는  코로나  장기화로 표창장을 각 학교로 전달해 수여토록 할 계획이다 ,1
264,파이터 신윤서    첫 대회 승리 소감 좋은 환경 시합 영광 ,1, 코로나  때문에 시합 못 할까 봐 걱정을 많이 했었는데 좋은 환경에서 시합하게 될 줄 몰랐다     김대환 대표님 정문홍 전 대표님께 감사드린다 이번 경기는 사실 마음에 드는 경기가 아니었기 때문에 마음에 들  ,1
265,단양군   한국의 가장 사랑받는 브랜드 대상   년 연속 선정,1,류한우 군수는  군민의 목소리에 귀 기울이며 관광시장의 다변화와 관광 트랜드에 맞춰 펼친 좋은 정책들이 큰 상으로 이어져 더없이 기쁘고 영예롭다 며  코로나 의 슬기로운 극복과 함께 꿈과 희망이 있는 살기  ,1
266,물류목적 크루즈선  스펙트럼오브더시즈호   일 부산항 입항,0, 코로나  사태 발생 이후 크루즈선의 부산항 입항은 지난  월  퀀텀오브더시즈호  이후  개월 만이다  부산항만공사는 정부와 협의를 통해 특별 검역과  코로나  검사   일간 지정된 시설에서 추가 격리조치를 조건으로  ,1
267,베트남 식품 의류 인테리어 업종   코로나  안정세 후 회복 조짐,0, 코로나  사회적 격리 완화 이후 유니클로  호점이 호치민시  군에 개장하는 등 베트남에서 식품 의류   사진 유니클로  베트남의 식품 의류 인테리어 업종이  월말부터  코로나 사회적 격리 완화 등  ,1
268,대 중소기업 농어업협력재단  기술보호 온라인 교육 실시,1,김순철 재단 사무총장은  온라인 교육은  코로나 로 인한 사회적 거리두기 차원에서 효율적인 지원이 될 것 이라면서  금년 안에 협력기관을  개 내외로 확대하고 온라인 교육 컨텐츠도 지속적으로 개발해  ,1
269, 코로나  치료제시장 선점하라 총성없는  전쟁 터졌다,0,신종  코로나 바이러스 감염증 코로나 의 치료제 개발을 둘러싼 한 미 기업들 간의 무한 경쟁이 뜨겁다  가히  총성 없는 전쟁 에 비견될 만하다  각국을 대표하는 제약 바이오사 들은 저마다 앞다퉈 치료제 개발  ,1
270,셀트리온  유럽 학회서 램시마  임상 데이터 우수성 재입증,0, 는  월  일부터  일까지 독일 프랑크푸르트에서 열릴 예정이었으나  코로나 로 인해 온라인으로  특히 셀트리온헬스케어는  코로나 로 인해 병원 방문이 어려운 환자들이 집에서 직접 투여가 가능한  ,1
271,김포시  국내 최초 버스 스마트 발열체크기 도입,1,정하영 김포시장은  장기화 되고 있는  코로나 로부터 우리 스스로를 지키기 위해서는 생활 속 방역이 일상화 돼야 한다 며  이번 발열체크기 도입으로 시민들께서 더욱 안심하고 대중교통을 이용하실 수 있을 것  ,1
272,미국인 영화감독이 찍은 독도 영화  아버지의 땅  한국 왔다,0,전주국제영화제는  코로나  여파로 관객과 영화인들의 안전을 최우선에 둔 영화제 라는 형식적 실험을 벌이고 있다  영화제를 치르되 단기 온라인 한시상영과  장기상영으로 변신을 꾀한 것이다  독도 영화  아버지의  ,1
273, 무주반딧불 그란폰도   메디오폰도 대회   일 개최,0,특히  코로나  예방을 위해 별도의 개 폐회식은 하지 않고 발열체크와 방역소독을 추진하는데도 만전을  서종열 문화관광과 체육진흥팀장은  코로나  상황 속에서 대회를 치르게 돼 긴장의 끈을 늦추지 않고  ,1
274,역대최대 규모  차 추경안 자료  국회도착 ,1,정부는  일 임시국무회의를 열어  경제위기 조기극복과 포스트  코로나  시대 대비를 위한 제 회 추경안 을 확정하고  일 국회에 제출한다      공감언론 뉴시스가 독자 여러분의 소중한  ,1
275,제너시스비비큐   년 상반기 신입 경력 공개 채용,0, 코로나 로 인해 전반적인 고용시장이 침체된 분위기인 가운데 는 지난해 이어 올해도 사회 고용   채용관계자는 는 한국을 대표하는 책임감있는 브랜드로서  코로나 로 침체된 채용 분위기 속에서도  ,1
276,연천군 백학면 구미리 새둥지 마을 이웃돕기 물품 기탁,1,새둥지마을은  코로나 로 인하여 정상적인 운영을 하지 못함에도 불구하고 이웃들의 고통을 함께하는  김탁순 새둥지마을 대표는  회원들의 작은 정성이지만 우리 주변의 어려운 이웃들이  코로나  사태를  ,1
277, 차 추경안 자료 국회도착,1,정부는  일 임시국무회의를 열어  경제위기 조기극복과 포스트  코로나  시대 대비를 위한 제 회 추경안 을 확정하고  일 국회에 제출한다      공감언론 뉴시스가 독자 여러분의 소중한  ,1
278, 차 추경안 자료 국회도착,1,정부는  일 임시국무회의를 열어  경제위기 조기극복과 포스트  코로나  시대 대비를 위한 제 회 추경안 을 확정하고  일 국회에 제출한다      공감언론 뉴시스가 독자 여러분의 소중한  ,1
279,여수시   코로나  직격탄 문화예술단체에  만 원 지원,0,전남 여수시는  코로나  장기화로 경제적 어려움을 겪고 있는 지역 문화예술단체에  만 원 상당의 여수사랑상품권을 지원한다고 밝혔습니다  지원대상은 고유번호증 또는 사업자 등록증의 소재지가  ,1
280,의안과 앞에 쌓이는 추경안 자료,1,정부는  일 임시국무회의를 열어  경제위기 조기극복과 포스트  코로나  시대 대비를 위한 제 회 추경안 을 확정하고  일 국회에 제출한다      공감언론 뉴시스가 독자 여러분의 소중한  ,1
281,오산소방서  봄철 화재예방대책 추진 완료,1,또한 봄철화재 특수시책으로  코로나 로 소방서에서 운영하던 소방안전교육이 중단됨에 따라 온라인 강의를 통해 소방안전교육을 가정집과 사무실에서 쉽게 배우는 기회를 제공하는  소방관이 알려주는 온라인  ,1
282,오전동 지역사회보장협의체 이불세탁 봉사활동 실시,0,등  코로나 로 위생의 중요성이 강조되는 요즘시기에 더 큰 호응을 얻고 있다  박찬덕 위원장은  지역사회보장협의체에서 꾸준히 해오고 있는 이불세탁 서비스사업을 통해 지역의 어르신과 장애인 분들이 집먼지 진드기  ,1
283,제너시스비비큐   년 상반기 신입 경력 공개 채용,0, 코로나 로 인해 전반적인 고용시장이 침체된 분위기인 가운데 는 지난해 이어 올해도 사회 고용   채용관계자는 는 한국을 대표하는 책임감있는 브랜드로서  코로나 로 침체된 채용 분위기 속에서도  ,1
284,거리두고 앉아 공연보는 서울의료원 의료진들,1, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1
285,심상정  석 슈퍼여당 독주는 독배 협력정치 해야 ,1,통합당을 향해서는  코로나  재난의 엄중한 시기에 나치와 독재를 운운하며 또 보이콧 카드를 만지작거리는 것은 국민의 바람과 거꾸로 가는 것 이라며  보이콧이  대에도 반복된다면 통합당은 국민에게 만성 비염과 같은  ,1
286, 취재파일  재택근무 한계   차원 가상공간이 해결할까,0,지난달  일 전체 임직원에게 보낸 이메일에서  코로나  이후에도 직원이 희망할 경우  그리고 업무의  특히나  코로나  세계적 유행 기간 동안에는 일반에게도  차원 가상공간 협업 프로그램을 무료로 공개하기로  ,1
287, 코로나 로 지친 의료진들을 위한 공연,1, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1
288,거리두고 앉아 폴킴 공연보는 의료진들,0, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1
289, 코로나  의료진 환자분들 힘내세요 ,1, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1
290,서울대병원 국제백신연구소   코로나  백신 국내 임상 협력,1,이노비오 개발 백신후보물질   임상시험 이달 중 개시 서울대학교병원은  일 국제백신연구소 와 신종  코로나 바이러스 감염증 코로나  백신의 국내 임상시험 수행에 협력하는 계약을 맺었다고 밝혔다  ,1
291, 코로나 로 지친 의료진  공연보고 힘내세요 ,1, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1
292,무관중으로 열린  롯데 칸타타 여자오픈 ,1, 일 제주 서귀포 롯데 스카이힐 제주 에서 열린  제 회 롯데 칸타타 여자오픈 이 신종  코로나 바이러스 감염증 코로나  확산 방지를 위해 무관중 경기로 진행되고 있다  사진은 이날  번홀 그린 전경   ,1
293,한국환경공단   코로나  의료폐기물 처리 대응방안 세계에 알린다,1,실무자들이  코로나 와 관련한 한국의 의료폐기물 관리와 대응에 관한 경험과 지식을 공유한다  이번 세미나는 유엔개발계획측의 요청으로 마련되었으며   더 나은 환경 재건   코로나  대응 한국 및 기타국가의  ,1
294,중부발전  소규모 태양광사업자   판매대금  지급,1, 보령 중부발전 본사 한국중부발전 사장 박형구 은  코로나  장기화와 신재생 공급인증서  박형구 중부발전 사장은  코로나 로 모두가 어려운 시국을 함께 극복할 수 있는 조치를 적극 발굴해 나감으로써  ,1
295, 소프트웨어 교육 받고   구글 본사도 가고 ,0,이 과정을 이수한 학생들은  년  월 월 중  주 동안 미국 구글  애플 등 인공지능 분야 첨단기업을 방문 할 수 있는  실리콘 밸리 연수 프로그램 의 기회가 주어진다  다만  코로나  사태 추이에 따라 변동이 있을 수 있다 ,1
